School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Valle Catholic,1.49,1.37,2.86,1,1,1
Winona,1.28,1.26,2.54,2,2,2
Leopold,1.2,0.91,2.11,4,4,3
Advance,1.25,0.65,1.9,3,7,4
Osceola,0.99,0.69,1.69,5,6,5
Gideon,0.52,1.07,1.59,12,3,6
Bell City,0.91,0.51,1.42,6,10,7
Oak Ridge,0.65,0.7,1.35,10,5,8
Bismarck,0.74,0.59,1.33,8,8,9
Lockwood,0.63,0.54,1.17,11,9,10
Rock Port,0.46,0.49,0.95,13,11,11
Liberal,0.76,0.09,0.85,7,23,12
Northland Christian,0.26,0.49,0.74,18,12,13
Billings,0.66,0.05,0.71,9,24,14
Mound City,0.38,0.3,0.68,15,15,15
Ellington,0.12,0.45,0.57,19,13,16
Eminence,0.27,0.27,0.53,17,16,17
Santa Fe,0.35,0.15,0.5,16,21,18
Concordia,-0.0,0.34,0.33,23,14,19
Meadow Heights,-0.02,0.23,0.21,24,17,20
Crystal City,-0.03,0.2,0.17,25,18,21
North Pemiscot,-0.06,0.2,0.13,26,19,22
Campbell,-0.09,0.16,0.07,28,20,23
Archie,0.44,-0.39,0.05,14,33,24
St. Paul Lutheran (Concordia),-0.08,0.12,0.04,27,22,25
Crest Ridge,0.06,-0.3,-0.24,20,29,26
Russellville,0.02,-0.29,-0.27,21,28,27
Sacred Heart,0.01,-0.36,-0.35,22,31,28
St. Paul Lutheran (Farmington),-0.3,-0.13,-0.44,34,25,29
West Nodaway with Nodaway-Holt,-0.33,-0.15,-0.48,35,26,30
Holcomb,-0.42,-0.18,-0.6,39,27,31
Summersville,-0.3,-0.37,-0.67,33,32,32
Midway,-0.12,-0.64,-0.77,29,44,33
Sweet Springs,-0.27,-0.53,-0.81,32,37,34
Lutheran (Kansas City),-0.23,-0.62,-0.85,31,43,35
Thomas Jefferson Independent Day,-0.43,-0.44,-0.87,40,34,36
School of the Ozarks,-0.58,-0.31,-0.89,47,30,37
Otterville,-0.36,-0.55,-0.91,36,38,38
Couch,-0.46,-0.47,-0.93,43,35,39
Greenwood,-0.45,-0.56,-1.01,42,40,40
Clarkton,-0.44,-0.67,-1.11,41,46,41
Drexel,-0.37,-0.79,-1.16,37,51,42
Greenfield,-0.68,-0.52,-1.2,50,36,43
Lesterville,-0.51,-0.71,-1.22,45,49,44
Valley,-0.75,-0.56,-1.32,52,41,45
Calvary Lutheran,-0.68,-0.66,-1.34,49,45,46
Bakersfield,-0.6,-0.74,-1.34,48,50,47
Smithton,-0.16,-1.26,-1.42,30,67,48
Bunker,-0.39,-1.05,-1.45,38,60,49
Green Ridge,-0.83,-0.67,-1.5,53,47,50
Faith Christian Academy,-0.96,-0.56,-1.52,57,39,51
Columbia Independent,-0.51,-1.02,-1.53,44,59,52
La Monte,-0.56,-0.98,-1.54,46,57,53
Bernie,-0.86,-0.7,-1.55,55,48,54
Crane,-0.7,-0.9,-1.6,51,53,55
New Haven,-1.04,-0.62,-1.66,62,42,56
South Holt with Craig,-0.84,-0.83,-1.68,54,52,57
Risco,-1.02,-0.94,-1.96,60,54,58
South Iron,-0.99,-1.01,-1.99,58,58,59
Jasper,-1.04,-1.14,-2.18,61,63,60
Wellington-Napoleon,-1.15,-1.07,-2.22,67,61,61
Everton,-1.27,-0.95,-2.22,70,56,62
South Pemiscot,-0.99,-1.27,-2.26,59,68,63
Richland (Essex),-1.17,-1.12,-2.28,69,62,64
Tarkio with Fairfax,-1.13,-1.16,-2.29,65,64,65
Verona,-1.15,-1.23,-2.38,68,66,66
Kingsville,-1.45,-0.94,-2.4,74,55,67
Dora,-1.06,-1.48,-2.54,63,73,68
Lakeland,-1.14,-1.54,-2.68,66,77,69
Lincoln,-0.92,-1.78,-2.7,56,83,70
Viburnum,-1.53,-1.22,-2.75,77,65,71
Purdy,-1.08,-1.73,-2.81,64,81,72
Oran,-1.56,-1.3,-2.86,79,69,73
Christian Fellowship Sr.,-1.45,-1.41,-2.86,73,72,74
Ballard,-1.53,-1.37,-2.9,78,71,75
Appleton City with Montrose,-1.51,-1.48,-3.0,76,74,76
Union Star with King City,-1.3,-1.74,-3.04,71,82,77
Northwest (Hughesville),-1.75,-1.35,-3.1,85,70,78
Chadwick,-1.58,-1.62,-3.2,80,80,79
Hayti,-1.74,-1.54,-3.28,84,76,80
Hurley,-1.7,-1.61,-3.31,81,79,81
Gloria Deo Academy,-1.73,-1.59,-3.32,83,78,82
Delta (Deering),-1.36,-2.0,-3.36,72,87,83
Koshkonong,-1.92,-1.5,-3.42,91,75,84
Cooter,-1.5,-2.05,-3.55,75,88,85
Wheaton,-1.71,-1.85,-3.55,82,84,86
Zalma,-1.87,-1.96,-3.84,87,86,87
North Nodaway,-1.81,-2.1,-3.91,86,91,88
Galena,-2.06,-1.86,-3.92,93,85,89
McAuley Catholic,-2.0,-2.06,-4.06,92,89,90
Rich Hill,-1.91,-2.2,-4.11,90,95,91
Golden City,-1.9,-2.24,-4.15,89,96,92
Niangua,-2.22,-2.11,-4.34,96,92,93
Hume,-2.25,-2.14,-4.39,97,93,94
Prairie Home,-2.29,-2.1,-4.39,99,90,95
Sheldon,-2.22,-2.28,-4.49,95,97,96
Leeton with Chilhowee,-2.42,-2.15,-4.57,102,94,97
Southland,-2.26,-2.39,-4.65,98,98,98
Exeter,-2.39,-2.44,-4.83,101,99,99
Mansfield,-2.21,-2.66,-4.87,94,101,100
Chamois,-1.89,-2.98,-4.87,88,108,101
Orrick,-2.34,-2.59,-4.93,100,100,102
Lutie,-2.76,-2.69,-5.45,103,102,103
Crossroads College Preparatory,-2.99,-2.73,-5.72,106,103,104
Bunceton,-3.02,-2.74,-5.76,107,104,105
Bradleyville,-2.85,-2.98,-5.83,104,107,106
Miami (Amoret),-2.91,-2.96,-5.88,105,105,107
Laquey,-3.12,-3.03,-6.15,108,109,108
Northeast Vernon County,-3.53,-2.97,-6.5,109,106,109
Academie Lafayette,-3.64,-3.3,-6.94,110,110,110
Bronaugh,-3.73,-3.53,-7.26,111,111,111
