School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Potosi,2.74,2.75,5.49,1,1,1
St. Pius X (Kansas City),2.47,2.58,5.06,2,2,2
St. Francis Borgia,2.29,2.45,4.74,3,3,3
Oak Grove,2.15,2.22,4.37,4,4,4
Pembroke Hill,1.79,2.07,3.86,9,6,5
Sullivan,1.67,2.09,3.77,14,5,6
Blair Oaks,1.87,1.69,3.57,7,7,7
Clinton,2.04,1.49,3.53,5,11,8
Saxony Lutheran,1.83,1.65,3.48,8,8,9
Southern Boone,1.77,1.38,3.15,10,14,10
Osage,1.99,1.14,3.14,6,21,11
Nevada,1.65,1.46,3.11,15,13,12
Odessa,1.77,1.19,2.96,11,17,13
Notre Dame de Sion,1.71,1.24,2.95,13,16,14
Savannah,1.74,1.17,2.92,12,19,15
Notre Dame (Cape Girardeau),1.23,1.59,2.82,22,9,16
Perryville,1.6,1.16,2.76,17,20,17
Hollister,1.24,1.5,2.74,21,10,18
Strafford,1.27,1.47,2.74,20,12,19
John Burroughs,1.47,1.25,2.72,19,15,20
Maryville,1.6,1.08,2.68,16,23,21
Lutheran St. Charles,1.56,1.07,2.64,18,24,22
Mt. Vernon,1.12,1.19,2.31,24,18,23
Ste. Genevieve,1.07,1.08,2.15,25,22,24
Dexter,0.97,0.88,1.85,28,27,25
Summit Christian Academy,0.92,0.84,1.76,29,28,26
California,1.15,0.6,1.74,23,34,27
Duchesne,0.66,1.05,1.71,33,25,28
Lamar,0.67,0.97,1.65,32,26,29
Clever,1.04,0.58,1.62,26,36,30
St. Clair,0.98,0.52,1.5,27,38,31
Boonville,0.77,0.67,1.44,30,32,32
Mountain Grove,0.57,0.8,1.38,36,29,33
Fair Grove,0.52,0.72,1.24,38,31,34
Notre Dame (St. Louis),0.61,0.56,1.16,34,37,35
Fredericktown,0.71,0.39,1.1,31,41,36
Lutheran South,0.32,0.79,1.1,44,30,37
Versailles,0.6,0.49,1.08,35,39,38
Hallsville,0.39,0.59,0.98,42,35,39
Father Tolton,0.27,0.67,0.94,46,33,40
Owensville,0.46,0.32,0.78,39,44,41
East Newton,0.33,0.43,0.76,43,40,42
Central (Park Hills),0.44,0.23,0.67,40,48,43
St. Vincent,0.3,0.29,0.59,45,46,44
Lawson,0.23,0.35,0.58,49,43,45
Center,0.16,0.36,0.52,53,42,46
Wright City,0.22,0.3,0.52,50,45,47
Salem,0.54,-0.05,0.48,37,53,48
Winfield,0.16,0.26,0.42,52,47,49
North County,0.44,-0.07,0.37,41,54,50
St. Charles West,0.25,0.09,0.34,48,51,51
Monett,0.21,0.12,0.33,51,50,52
Cuba,0.05,0.17,0.22,55,49,53
Eldon,0.27,-0.33,-0.06,47,58,54
Knob Noster,-0.08,-0.04,-0.12,57,52,55
Reeds Spring,0.12,-0.35,-0.23,54,60,56
Villa Duchesne,-0.24,-0.15,-0.39,60,57,57
Chillicothe,-0.3,-0.12,-0.42,63,55,58
Ava,-0.36,-0.12,-0.49,64,56,59
Fulton,-0.28,-0.33,-0.62,62,59,60
Visitation Academy,-0.21,-0.56,-0.77,59,63,61
Maplewood-Richmond Hts.,-0.49,-0.5,-0.99,66,61,62
Cassville,-0.07,-0.92,-1.0,56,71,63
Kennett,-0.39,-0.74,-1.13,65,66,64
Aurora,-0.2,-1.09,-1.28,58,74,65
Buffalo,-0.75,-0.53,-1.29,71,62,66
Bayless,-0.52,-0.79,-1.3,67,68,67
Bowling Green,-0.56,-0.78,-1.34,68,67,68
Cameron,-0.67,-0.68,-1.35,70,65,69
Centralia,-0.61,-1.04,-1.65,69,73,70
Forsyth,-0.86,-0.8,-1.67,73,69,71
Excelsior Springs,-1.1,-0.66,-1.76,74,64,72
Doniphan,-0.78,-1.03,-1.82,72,72,73
Mexico,-0.25,-1.67,-1.93,61,79,74
Holden,-1.3,-0.86,-2.16,76,70,75
Ewing Marion Kauffman,-1.29,-1.13,-2.42,75,75,76
Herculaneum,-1.54,-1.49,-3.03,77,76,77
STEAM Academy,-1.59,-1.62,-3.2,78,78,78
Gateway Science Charter,-1.64,-1.68,-3.32,79,80,79
Seneca,-1.7,-1.69,-3.39,81,81,80
Richmond,-1.65,-1.82,-3.47,80,82,81
St. James,-1.93,-1.59,-3.52,83,77,82
Lift for Life Academy Charter,-1.8,-1.85,-3.65,82,83,83
Paseo Academy,-2.18,-2.0,-4.17,84,84,84
Guadalupe Centers Charter,-2.32,-2.6,-4.92,85,86,85
Cardinal Ritter,-2.48,-2.59,-5.06,86,85,86
Vashon,-2.61,-2.75,-5.37,87,87,87
Central (Kansas City),-2.87,-2.83,-5.7,88,88,88
Jennings,-3.32,-3.5,-6.83,89,90,89
Frontier STEM,-3.53,-3.38,-6.91,90,89,90
Southeast,-3.8,-3.72,-7.52,91,91,91
