School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
New Covenant Academy,1.58,2.0,3.58,3,1,1
Adrian,1.58,1.57,3.15,2,2,2
Butler,1.53,1.1,2.62,4,5,3
Cole Camp,1.69,0.85,2.54,1,11,4
Bishop LeBlond,1.38,1.02,2.39,5,7,5
Woodland,1.14,1.23,2.37,8,4,6
Warsaw,1.25,1.05,2.3,7,6,7
Liberty (Mountain View),1.26,0.97,2.23,6,9,8
Mid-Buchanan,0.78,1.38,2.16,12,3,9
Lafayette County,0.78,1.01,1.79,13,8,10
Cabool,0.92,0.82,1.75,9,13,11
Stover,0.91,0.74,1.65,10,15,12
East Buchanan,0.77,0.86,1.62,16,10,13
Lone Jack,0.77,0.84,1.61,14,12,14
Arcadia Valley,0.75,0.68,1.43,17,16,15
Linn,0.81,0.62,1.42,11,17,16
Springfield Catholic,0.47,0.8,1.27,21,14,17
Miller,0.77,0.3,1.07,15,25,18
Spokane,0.56,0.51,1.07,20,21,19
Malden,0.32,0.58,0.9,25,18,20
Fatima,0.59,0.3,0.89,19,24,21
Hermann,0.34,0.52,0.86,24,19,22
Blue Eye,0.29,0.52,0.81,27,20,23
Ash Grove,0.4,0.35,0.75,23,22,24
West Platte,0.68,0.03,0.71,18,34,25
Skyline,0.43,0.23,0.65,22,27,26
Puxico,0.14,0.21,0.35,30,28,27
Licking,0.0,0.32,0.33,34,23,28
Barstow,0.09,0.19,0.27,31,29,29
Scott City,0.31,-0.05,0.26,26,36,30
Tipton,-0.08,0.26,0.18,38,26,31
St. Joseph Christian,-0.02,0.12,0.11,35,30,32
Jefferson (Festus),0.01,0.08,0.09,33,31,33
Stockton,0.04,-0.03,0.0,32,35,34
North Callaway,-0.1,0.05,-0.05,39,32,35
Portageville,0.17,-0.26,-0.09,29,39,36
Houston,0.26,-0.42,-0.16,28,47,37
Marionville,-0.04,-0.31,-0.35,36,42,38
Central (New Madrid County),-0.11,-0.24,-0.36,40,37,39
University Academy Charter,-0.47,0.04,-0.43,48,33,40
Whitfield,-0.06,-0.49,-0.55,37,51,41
Sarcoxie,-0.27,-0.3,-0.57,42,41,42
Gainesville,-0.18,-0.48,-0.65,41,50,43
Thayer,-0.35,-0.35,-0.7,44,43,44
Plattsburg,-0.48,-0.25,-0.74,51,38,45
Steelville,-0.48,-0.28,-0.76,50,40,46
New Heights Christian,-0.42,-0.37,-0.8,46,45,47
Diamond,-0.46,-0.41,-0.88,47,46,48
Pierce City,-0.53,-0.37,-0.9,52,44,49
Montgomery County,-0.29,-0.66,-0.95,43,53,50
East Prairie,-0.59,-0.53,-1.13,54,52,51
Pleasant Hope,-0.76,-0.45,-1.21,60,48,52
South Harrison,-0.63,-0.7,-1.33,56,54,53
Kingston,-0.41,-1.1,-1.51,45,62,54
Metro,-1.08,-0.46,-1.54,66,49,55
Fordland,-0.47,-1.11,-1.58,49,64,56
Lathrop,-0.73,-0.86,-1.59,59,55,57
West County,-0.68,-0.93,-1.62,58,57,58
Eugene,-0.61,-1.02,-1.63,55,58,59
Senath-Hornersville,-0.64,-1.07,-1.71,57,61,60
Conway,-0.54,-1.31,-1.84,53,69,61
Belle,-0.93,-1.03,-1.96,63,59,62
Carrollton,-0.88,-1.1,-1.98,62,63,63
El Dorado Springs,-0.94,-1.13,-2.07,64,66,64
Twin Rivers,-0.81,-1.36,-2.17,61,71,65
Principia,-1.32,-0.87,-2.18,72,56,66
Brentwood,-1.18,-1.18,-2.36,67,67,67
Plato,-1.34,-1.07,-2.41,76,60,68
Willow Springs,-1.37,-1.13,-2.5,77,65,69
Trenton,-1.33,-1.23,-2.56,74,68,70
Bloomfield,-1.22,-1.36,-2.58,68,70,71
Bourbon,-1.26,-1.48,-2.74,69,78,72
