School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lafayette (Wildwood),3.4,3.72,7.13,1,1,1
Jackson,3.28,3.45,6.72,2,2,2
Lee's Summit West,3.23,3.31,6.54,3,3,3
Lee's Summit North,2.96,3.19,6.14,5,4,4
Ozark,2.85,3.12,5.97,7,5,5
Eureka,2.9,3.02,5.91,6,6,6
Incarnate Word Academy,3.09,2.5,5.59,4,10,7
Cor Jesu Academy,2.71,2.42,5.13,10,12,8
Ft. Zumwalt West,2.3,2.81,5.11,16,7,9
Lee's Summit,2.79,2.27,5.07,9,13,10
Kickapoo,2.21,2.68,4.89,18,8,11
Nixa,2.28,2.56,4.84,17,9,12
Raymore-Peculiar,2.81,1.99,4.8,8,21,13
St. Michael the Archangel,2.35,2.42,4.77,15,11,14
Liberty North,2.67,2.06,4.73,11,19,15
Park Hill,2.63,2.07,4.7,13,18,16
Blue Springs South,2.45,2.19,4.64,14,15,17
Lindbergh,2.64,1.66,4.3,12,28,18
Westminster Christian Academy,2.06,2.22,4.29,21,14,19
Kirkwood,2.1,2.16,4.26,19,16,20
Blue Springs,1.91,2.14,4.04,23,17,21
Staley,1.99,1.87,3.86,22,23,22
Platte County,1.83,1.99,3.82,26,20,23
North Kansas City,1.87,1.83,3.7,25,25,24
Rock Bridge,1.68,1.91,3.59,29,22,25
Carthage,1.68,1.85,3.53,30,24,26
Oakville,1.62,1.81,3.43,32,26,27
Marquette,1.88,1.44,3.32,24,32,28
North Point,1.63,1.54,3.17,31,30,29
Liberty,2.1,1.06,3.16,20,42,30
Republic,1.39,1.74,3.12,39,27,31
Battle,1.69,1.41,3.1,27,33,32
Park Hill South,1.51,1.59,3.09,38,29,33
Seckman,1.54,1.51,3.05,37,31,34
Parkway West,1.69,1.11,2.8,28,40,35
Grain Valley,1.57,1.2,2.78,35,38,36
Branson,1.36,1.38,2.74,41,34,37
Glendale,1.61,1.07,2.68,33,41,38
Ft. Zumwalt North,1.57,1.03,2.6,34,44,39
Francis Howell,1.56,0.93,2.48,36,47,40
St. Pius X (Festus),1.14,1.3,2.45,45,35,41
Parkway South,1.18,1.25,2.43,44,37,42
Francis Howell Central,1.38,1.01,2.39,40,45,43
Hickman,1.08,1.28,2.36,46,36,44
Webb City,1.19,1.12,2.3,43,39,45
Francis Howell North,1.22,0.94,2.16,42,46,46
Fort Osage,1.07,0.81,1.88,47,48,47
Joplin,0.66,1.03,1.69,53,43,48
Liberty (Wentzville),0.71,0.68,1.39,51,49,49
Oak Park,0.82,0.53,1.35,49,53,50
Timberland,0.93,0.39,1.31,48,55,51
Troy Buchanan,0.76,0.51,1.28,50,54,52
Central (St. Joseph),0.48,0.58,1.06,56,50,53
Smith-Cotton,0.5,0.54,1.04,55,51,54
Mehlville,0.58,0.28,0.86,54,57,55
William Chrisman,0.15,0.54,0.68,57,52,56
Ladue Horton Watkins,0.71,-0.06,0.65,52,60,57
Northwest (Cedar Hill),-0.01,0.34,0.33,60,56,58
Poplar Bluff,0.13,0.06,0.19,58,58,59
Truman,-0.17,0.01,-0.16,62,59,60
Pattonville,-0.12,-0.18,-0.3,61,61,61
Fox,0.07,-0.66,-0.59,59,63,62
Waynesville,-0.48,-0.41,-0.88,63,62,63
Neosho,-0.8,-0.76,-1.56,64,64,64
Hazelwood West,-1.35,-0.94,-2.29,65,65,65
Ritenour,-1.43,-1.12,-2.55,66,66,66
Ruskin,-1.82,-1.62,-3.44,67,67,67
Hazelwood Central,-2.44,-2.57,-5.01,68,68,68
